"","rcid","short_name","issue"
"738",4334,"me","Palestinian conflict"
"739",4335,"me","Palestinian conflict"
"740",4336,"me","Palestinian conflict"
"741",4337,"me","Palestinian conflict"
"742",4338,"me","Palestinian conflict"
"743",4339,"me","Palestinian conflict"
"744",4340,"me","Palestinian conflict"
"745",4341,"me","Palestinian conflict"
"746",4342,"me","Palestinian conflict"
"747",4343,"me","Palestinian conflict"
"748",4350,"me","Palestinian conflict"
"749",4366,"me","Palestinian conflict"
"750",4367,"me","Palestinian conflict"
"751",4368,"me","Palestinian conflict"
"752",4396,"me","Palestinian conflict"
"753",4398,"me","Palestinian conflict"
"754",4399,"me","Palestinian conflict"
"755",4400,"me","Palestinian conflict"
"756",4401,"me","Palestinian conflict"
"757",4402,"me","Palestinian conflict"
"758",4403,"me","Palestinian conflict"
"759",4404,"me","Palestinian conflict"
"760",4405,"me","Palestinian conflict"
"761",4406,"me","Palestinian conflict"
"762",4407,"me","Palestinian conflict"
"763",4408,"me","Palestinian conflict"
"764",4409,"me","Palestinian conflict"
"765",4410,"me","Palestinian conflict"
"766",4411,"me","Palestinian conflict"
"767",4412,"me","Palestinian conflict"
"768",4413,"me","Palestinian conflict"
"769",4414,"me","Palestinian conflict"
"770",4423,"me","Palestinian conflict"
"771",4427,"me","Palestinian conflict"
"772",4442,"me","Palestinian conflict"
"773",4444,"me","Palestinian conflict"
"774",4446,"me","Palestinian conflict"
"775",4447,"me","Palestinian conflict"
"776",4451,"me","Palestinian conflict"
"777",4454,"me","Palestinian conflict"
"778",4474,"me","Palestinian conflict"
"779",4476,"me","Palestinian conflict"
"780",4482,"me","Palestinian conflict"
"781",4483,"me","Palestinian conflict"
"782",4484,"me","Palestinian conflict"
"783",4485,"me","Palestinian conflict"
"784",4486,"me","Palestinian conflict"
"785",4487,"me","Palestinian conflict"
"786",4488,"me","Palestinian conflict"
"787",4490,"me","Palestinian conflict"
"788",4513,"me","Palestinian conflict"
"789",4514,"me","Palestinian conflict"
"790",4515,"me","Palestinian conflict"
"791",4516,"me","Palestinian conflict"
"792",4517,"me","Palestinian conflict"
"793",4521,"me","Palestinian conflict"
"794",4525,"me","Palestinian conflict"
"795",4542,"me","Palestinian conflict"
"796",4545,"me","Palestinian conflict"
"797",4553,"me","Palestinian conflict"
"798",4554,"me","Palestinian conflict"
"799",4555,"me","Palestinian conflict"
"800",4556,"me","Palestinian conflict"
"801",4557,"me","Palestinian conflict"
"802",4558,"me","Palestinian conflict"
"803",4560,"me","Palestinian conflict"
"804",4582,"me","Palestinian conflict"
"805",4584,"me","Palestinian conflict"
"806",4585,"me","Palestinian conflict"
"807",4586,"me","Palestinian conflict"
"808",4587,"me","Palestinian conflict"
"809",4601,"me","Palestinian conflict"
"810",4615,"me","Palestinian conflict"
"811",4642,"me","Palestinian conflict"
"812",4644,"me","Palestinian conflict"
"813",4645,"me","Palestinian conflict"
"814",4646,"me","Palestinian conflict"
"815",4647,"me","Palestinian conflict"
"816",4648,"me","Palestinian conflict"
"817",4657,"me","Palestinian conflict"
"818",4658,"me","Palestinian conflict"
"819",4659,"me","Palestinian conflict"
"820",4660,"me","Palestinian conflict"
"821",4661,"me","Palestinian conflict"
"822",4662,"me","Palestinian conflict"
"823",4666,"me","Palestinian conflict"
"824",4670,"me","Palestinian conflict"
"825",4671,"me","Palestinian conflict"
"826",4672,"me","Palestinian conflict"
"827",4673,"me","Palestinian conflict"
"828",4674,"me","Palestinian conflict"
"829",4705,"me","Palestinian conflict"
"830",4708,"me","Palestinian conflict"
"831",4709,"me","Palestinian conflict"
"832",4710,"me","Palestinian conflict"
"833",4715,"me","Palestinian conflict"
"834",4717,"me","Palestinian conflict"
"835",4718,"me","Palestinian conflict"
"836",4719,"me","Palestinian conflict"
"837",4720,"me","Palestinian conflict"
"838",4736,"me","Palestinian conflict"
"839",4737,"me","Palestinian conflict"
"840",4746,"me","Palestinian conflict"
"841",4751,"me","Palestinian conflict"
"842",4752,"me","Palestinian conflict"
"843",4779,"me","Palestinian conflict"
"844",4780,"me","Palestinian conflict"
"845",4781,"me","Palestinian conflict"
"846",4782,"me","Palestinian conflict"
"847",4784,"me","Palestinian conflict"
"848",4789,"me","Palestinian conflict"
"849",4790,"me","Palestinian conflict"
"850",4791,"me","Palestinian conflict"
"851",4792,"me","Palestinian conflict"
"852",4794,"me","Palestinian conflict"
"853",4795,"me","Palestinian conflict"
"854",4796,"me","Palestinian conflict"
"855",4797,"me","Palestinian conflict"
"856",4808,"me","Palestinian conflict"
"857",4817,"me","Palestinian conflict"
"858",4836,"me","Palestinian conflict"
"859",4837,"me","Palestinian conflict"
"860",4838,"me","Palestinian conflict"
"861",4839,"me","Palestinian conflict"
"862",4840,"me","Palestinian conflict"
"863",4867,"me","Palestinian conflict"
"864",4874,"me","Palestinian conflict"
"865",4875,"me","Palestinian conflict"
"866",4876,"me","Palestinian conflict"
"867",4877,"me","Palestinian conflict"
"868",4878,"me","Palestinian conflict"
"869",4879,"me","Palestinian conflict"
"870",4880,"me","Palestinian conflict"
"871",4881,"me","Palestinian conflict"
"872",4892,"me","Palestinian conflict"
"873",4898,"me","Palestinian conflict"
"874",4981,"me","Palestinian conflict"
"875",4982,"me","Palestinian conflict"
"876",4983,"me","Palestinian conflict"
"877",4984,"me","Palestinian conflict"
"878",4985,"me","Palestinian conflict"
"879",5009,"me","Palestinian conflict"
"880",5010,"me","Palestinian conflict"
"881",5011,"me","Palestinian conflict"
"882",5012,"me","Palestinian conflict"
"883",5013,"me","Palestinian conflict"
"884",5019,"me","Palestinian conflict"
"885",5020,"me","Palestinian conflict"
"886",5021,"me","Palestinian conflict"
"887",5032,"me","Palestinian conflict"
"888",5038,"me","Palestinian conflict"
"889",5045,"me","Palestinian conflict"
"890",5050,"me","Palestinian conflict"
"891",5051,"me","Palestinian conflict"
"892",5052,"me","Palestinian conflict"
"893",5053,"me","Palestinian conflict"
"894",5055,"me","Palestinian conflict"
"895",5080,"me","Palestinian conflict"
"896",5081,"me","Palestinian conflict"
"897",5082,"me","Palestinian conflict"
"898",5083,"me","Palestinian conflict"
"899",5084,"me","Palestinian conflict"
"900",5085,"me","Palestinian conflict"
"901",5086,"me","Palestinian conflict"
"902",5094,"me","Palestinian conflict"
"903",5097,"me","Palestinian conflict"
"904",5111,"me","Palestinian conflict"
"905",5115,"me","Palestinian conflict"
"906",5119,"me","Palestinian conflict"
"907",5122,"me","Palestinian conflict"
"908",5124,"me","Palestinian conflict"
"909",5130,"me","Palestinian conflict"
"910",5132,"me","Palestinian conflict"
"911",5136,"me","Palestinian conflict"
"912",5144,"me","Palestinian conflict"
"913",5166,"me","Palestinian conflict"
"914",5168,"me","Palestinian conflict"
"915",5169,"me","Palestinian conflict"
"916",5170,"me","Palestinian conflict"
"917",5171,"me","Palestinian conflict"
"918",5172,"me","Palestinian conflict"
"919",5173,"me","Palestinian conflict"
"920",5174,"me","Palestinian conflict"
"921",5182,"me","Palestinian conflict"
"922",5183,"me","Palestinian conflict"
"923",5184,"me","Palestinian conflict"
"924",5185,"me","Palestinian conflict"
"925",5186,"me","Palestinian conflict"
"926",5187,"me","Palestinian conflict"
"927",5213,"me","Palestinian conflict"
"928",5215,"me","Palestinian conflict"
"929",5216,"me","Palestinian conflict"
"930",5217,"me","Palestinian conflict"
"931",5218,"me","Palestinian conflict"
"932",5219,"me","Palestinian conflict"
"933",5220,"me","Palestinian conflict"
"934",5221,"me","Palestinian conflict"
"935",5230,"me","Palestinian conflict"
"936",5246,"me","Palestinian conflict"
"937",5251,"me","Palestinian conflict"
"938",5252,"me","Palestinian conflict"
"939",5253,"me","Palestinian conflict"
"940",5254,"me","Palestinian conflict"
"941",5255,"me","Palestinian conflict"
"942",5281,"me","Palestinian conflict"
"943",5282,"me","Palestinian conflict"
"944",5283,"me","Palestinian conflict"
"945",5284,"me","Palestinian conflict"
"946",5285,"me","Palestinian conflict"
"947",5286,"me","Palestinian conflict"
"948",5287,"me","Palestinian conflict"
"949",5289,"me","Palestinian conflict"
"950",5298,"me","Palestinian conflict"
"951",5306,"me","Palestinian conflict"
"952",5311,"me","Palestinian conflict"
"953",5315,"me","Palestinian conflict"
"954",5316,"me","Palestinian conflict"
"955",5317,"me","Palestinian conflict"
"956",5318,"me","Palestinian conflict"
"957",5319,"me","Palestinian conflict"
"958",5351,"me","Palestinian conflict"
"959",5353,"me","Palestinian conflict"
"960",5354,"me","Palestinian conflict"
"961",5355,"me","Palestinian conflict"
"962",5356,"me","Palestinian conflict"
"963",5357,"me","Palestinian conflict"
"964",5358,"me","Palestinian conflict"
"965",5367,"me","Palestinian conflict"
"966",5386,"me","Palestinian conflict"
"967",5390,"me","Palestinian conflict"
"968",5396,"me","Palestinian conflict"
"969",5397,"me","Palestinian conflict"
"970",5398,"me","Palestinian conflict"
"971",5399,"me","Palestinian conflict"
"972",5400,"me","Palestinian conflict"
"973",5431,"me","Palestinian conflict"
"974",5433,"me","Palestinian conflict"
"975",5434,"me","Palestinian conflict"
"976",5435,"me","Palestinian conflict"
"977",5436,"me","Palestinian conflict"
"978",5437,"me","Palestinian conflict"
"979",5438,"me","Palestinian conflict"
"980",5447,"me","Palestinian conflict"
"981",5463,"me","Palestinian conflict"
"982",5479,"me","Palestinian conflict"
"983",5469,"me","Palestinian conflict"
"984",5470,"me","Palestinian conflict"
"985",5471,"me","Palestinian conflict"
"986",5472,"me","Palestinian conflict"
"987",5494,"me","Palestinian conflict"
"988",5474,"me","Palestinian conflict"
"989",5548,"me","Palestinian conflict"
"990",5536,"me","Palestinian conflict"
"991",5537,"me","Palestinian conflict"
"992",5538,"me","Palestinian conflict"
"993",5539,"me","Palestinian conflict"
"994",5540,"me","Palestinian conflict"
"995",5550,"me","Palestinian conflict"
"996",5551,"me","Palestinian conflict"
"997",5553,"me","Palestinian conflict"
"998",5554,"me","Palestinian conflict"
"999",5576,"me","Palestinian conflict"
"1000",5555,"me","Palestinian conflict"
"1001",5623,"me","Palestinian conflict"
"1002",5624,"me","Palestinian conflict"
"1003",5625,"me","Palestinian conflict"
"1004",5626,"me","Palestinian conflict"
"1005",5627,"me","Palestinian conflict"
"1006",5628,"me","Palestinian conflict"
"1007",5573,"me","Palestinian conflict"
"1008",5631,"me","Palestinian conflict"
"1009",5633,"me","Palestinian conflict"
"1010",5634,"me","Palestinian conflict"
"1011",5588,"me","Palestinian conflict"
"1012",5664,"me","Palestinian conflict"
"1013",5674,"me","Palestinian conflict"
"1014",5690,"me","Palestinian conflict"
"1015",5722,"me","Palestinian conflict"
"1016",5739,"me","Palestinian conflict"
"1017",5740,"me","Palestinian conflict"
"1018",5782,"me","Palestinian conflict"
"1019",5805,"me","Palestinian conflict"
"1020",5806,"me","Palestinian conflict"
"1021",5807,"me","Palestinian conflict"
"1022",5823,"me","Palestinian conflict"
"1023",5846,"me","Palestinian conflict"
"1024",5862,"me","Palestinian conflict"
"1025",5865,"me","Palestinian conflict"
"1026",5920,"me","Palestinian conflict"
"1027",5940,"me","Palestinian conflict"
"1028",5977,"me","Palestinian conflict"
"1029",5979,"me","Palestinian conflict"
"1030",6003,"me","Palestinian conflict"
"1031",6029,"me","Palestinian conflict"
"1032",6061,"me","Palestinian conflict"
"1033",6062,"me","Palestinian conflict"
"1034",6063,"me","Palestinian conflict"
"1035",6103,"me","Palestinian conflict"
"1036",6105,"me","Palestinian conflict"
"1037",6064,"me","Palestinian conflict"
"1038",6107,"me","Palestinian conflict"
"1039",6065,"me","Palestinian conflict"
"1040",6108,"me","Palestinian conflict"
"1041",6109,"me","Palestinian conflict"
"1042",6111,"me","Palestinian conflict"
"1043",6112,"me","Palestinian conflict"
"1044",6113,"me","Palestinian conflict"
"1045",6066,"me","Palestinian conflict"
"1046",6137,"me","Palestinian conflict"
"1047",6141,"me","Palestinian conflict"
"1048",9109,"me","Palestinian conflict"
"1049",9125,"me","Palestinian conflict"
"1050",9099,"me","Palestinian conflict"
"1051",9134,"me","Palestinian conflict"
"1052",9094,"me","Palestinian conflict"
"1053",9103,"me","Palestinian conflict"
"1054",9108,"me","Palestinian conflict"
"1055",9059,"me","Palestinian conflict"
"1056",9139,"me","Palestinian conflict"
"1057",9141,"me","Palestinian conflict"
"1058",9084,"me","Palestinian conflict"
"1059",9083,"me","Palestinian conflict"
"1060",9096,"me","Palestinian conflict"
"1061",9101,"me","Palestinian conflict"
"1062",94,"nu","Nuclear weapons and nuclear material"
"1063",95,"nu","Nuclear weapons and nuclear material"
"1064",100,"nu","Nuclear weapons and nuclear material"
"1065",198,"nu","Nuclear weapons and nuclear material"
"1066",199,"nu","Nuclear weapons and nuclear material"
"1067",200,"nu","Nuclear weapons and nuclear material"
"1068",516,"nu","Nuclear weapons and nuclear material"
"1069",517,"nu","Nuclear weapons and nuclear material"
"1070",518,"nu","Nuclear weapons and nuclear material"
"1071",554,"nu","Nuclear weapons and nuclear material"
"1072",555,"nu","Nuclear weapons and nuclear material"
"1073",586,"nu","Nuclear weapons and nuclear material"
"1074",587,"nu","Nuclear weapons and nuclear material"
"1075",588,"nu","Nuclear weapons and nuclear material"
"1076",589,"nu","Nuclear weapons and nuclear material"
"1077",590,"nu","Nuclear weapons and nuclear material"
"1078",591,"nu","Nuclear weapons and nuclear material"
"1079",592,"nu","Nuclear weapons and nuclear material"
"1080",593,"nu","Nuclear weapons and nuclear material"
"1081",595,"nu","Nuclear weapons and nuclear material"
"1082",673,"nu","Nuclear weapons and nuclear material"
"1083",674,"nu","Nuclear weapons and nuclear material"
"1084",675,"nu","Nuclear weapons and nuclear material"
"1085",736,"nu","Nuclear weapons and nuclear material"
"1086",737,"nu","Nuclear weapons and nuclear material"
"1087",738,"nu","Nuclear weapons and nuclear material"
"1088",740,"nu","Nuclear weapons and nuclear material"
"1089",741,"nu","Nuclear weapons and nuclear material"
"1090",742,"nu","Nuclear weapons and nuclear material"
"1091",743,"nu","Nuclear weapons and nuclear material"
"1092",744,"nu","Nuclear weapons and nuclear material"
"1093",812,"nu","Nuclear weapons and nuclear material"
"1094",813,"nu","Nuclear weapons and nuclear material"
"1095",814,"nu","Nuclear weapons and nuclear material"
"1096",815,"nu","Nuclear weapons and nuclear material"
"1097",816,"nu","Nuclear weapons and nuclear material"
"1098",817,"nu","Nuclear weapons and nuclear material"
"1099",818,"nu","Nuclear weapons and nuclear material"
"1100",819,"nu","Nuclear weapons and nuclear material"
"1101",820,"nu","Nuclear weapons and nuclear material"
"1102",860,"nu","Nuclear weapons and nuclear material"
"1103",861,"nu","Nuclear weapons and nuclear material"
"1104",886,"nu","Nuclear weapons and nuclear material"
"1105",889,"nu","Nuclear weapons and nuclear material"
"1106",890,"nu","Nuclear weapons and nuclear material"
"1107",928,"nu","Nuclear weapons and nuclear material"
"1108",985,"nu","Nuclear weapons and nuclear material"
